PC1,PC2,Segment
1.303342896147188,2.12005564280255,Silent-Premium
-2.727204829583913,-1.7440085934548786,Budget-Regular
-2.3117052069431216,0.8230786172904494,Budget-Regular
-1.1338029417571018,-0.006621576094016111,Budget-Regular
2.748308489430005,-0.6125512301613614,Bulk-Buyer
-0.8381496190422888,0.806738482931713,Silent-Premium
0.625249330195865,0.22700471458039603,Engaged-Premium
2.340623821083115,0.731908151025472,Engaged-Premium
0.7357321247693278,1.2635994540843878,Silent-Premium
0.38169320828222364,0.6515817846643749,Silent-Premium
-1.1401689251839757,-3.7189150128119817,Delivery-Disappointed
-0.028831257484040442,0.4064303351527403,Silent-Premium
-1.658566845917127,-2.181856795685512,Delivery-Disappointed
0.3532161917742849,0.9554061523899101,Silent-Premium
-1.8815391945845594,-0.10167652380314005,Budget-Regular
-0.0503042515216878,0.010938505708409839,Engaged-Premium
-0.5687019579118788,1.072531386325848,Silent-Premium
2.8312928754802424,0.4001604565137989,Engaged-Premium
0.6216836169745539,-0.3551181477906978,Bulk-Buyer
-2.0856865817427437,-0.0754406903310377,Budget-Regular
-0.98486577575222,0.2989233735870216,Budget-Regular
-1.456043225825762,0.3195648318906346,Budget-Regular
-0.5088817956193614,0.8861132326186292,Silent-Premium
-0.2849494940298511,-0.2230393170982443,Silent-Premium
-0.6869723781932701,1.312811309188017,Silent-Premium
-1.0065993746901853,0.276081059832769,Budget-Regular
-0.6821913482250548,-0.8501277581963231,Budget-Regular
-0.699902435721985,0.5737814009897181,Silent-Premium
1.6259565746659903,1.3678317614127793,Silent-Premium
-1.065473191387016,-2.3480424075702366,Delivery-Disappointed
-2.392966652178757,-0.2526327594751031,Budget-Regular
0.5807780791431854,0.15408117432181367,Engaged-Premium
-0.023636915376917114,-0.1515350440960319,Engaged-Premium
0.10817271119605197,-0.9322399300303343,Engaged-Premium
1.4079829066981466,-1.45611514172165,Delivery-Disappointed
-1.0939989686225637,0.2626466866410052,Budget-Regular
0.8182038600742118,0.11711026740274942,Engaged-Premium
-1.3226308999587932,-0.21348868491425047,Budget-Regular
-0.9122566834879678,0.5052605593730854,Silent-Premium
-1.5819117480193507,0.44403845600634384,Budget-Regular
-0.5428197939705998,0.8848296363118132,Silent-Premium
0.8877415760925799,0.8064797458384764,Bulk-Buyer
0.17160203179868572,-0.3333517370530054,Engaged-Premium
-0.2413902188256396,-0.4036627400621264,Engaged-Premium
-1.0533857679121086,0.7934084076912431,Budget-Regular
-2.5074648109969724,-0.11646471808906042,Budget-Regular
1.8749740138246302,-1.427565239912236,Bulk-Buyer
-2.5092202573912417,0.026929119446989586,Budget-Regular
0.4751847433015498,-2.505039811259499,Delivery-Disappointed
-1.0789857760295571,0.5994136958112797,Budget-Regular
0.473962385483926,1.455071283453389,Silent-Premium
0.13680931081256006,-1.765741750969688,Delivery-Disappointed
-0.758480101483303,-0.16113621951842613,Budget-Regular
1.1989868341350507,1.3121443245882363,Silent-Premium
0.031954808543302494,-0.20057824707751495,Engaged-Premium
-0.9617875953567556,0.8749176634780519,Budget-Regular
-3.270213056172215,-0.3728671280116491,Budget-Regular
-0.2041605769977757,0.00916472654262935,Engaged-Premium
-0.19190065236005543,1.7352914546616451,Silent-Premium
-0.8718286355527243,-0.7180228006638425,Budget-Regular
2.789904195746684,-2.206279692358706,Delivery-Disappointed
-0.004512516754362794,0.6709062232953561,Silent-Premium
1.2892580497182027,-2.4295107140806658,Delivery-Disappointed
0.16729254037022906,0.6394297016691918,Engaged-Premium
-0.2061783547396907,0.12255913492472466,Silent-Premium
0.14288993568580366,0.5050965563408246,Engaged-Premium
-0.3499442773750218,0.6873831146543489,Silent-Premium
-0.5067273574675011,0.005347873324972059,Silent-Premium
-0.22022459487106621,-0.08142985963512317,Engaged-Premium
0.2515754295085583,-0.5403197156800488,Engaged-Premium
0.9271671196093331,-2.3519822457620574,Delivery-Disappointed
1.4590461383686348,0.43977734015281644,Bulk-Buyer
-0.7046613018482478,-0.3697051644702402,Budget-Regular
-1.1573101714938254,1.0531633422440585,Budget-Regular
-0.3447421667027356,-4.202696413897125,Delivery-Disappointed
-2.378555133724697,-0.3042623523388909,Budget-Regular
-1.6482481100352042,0.28925829489950255,Budget-Regular
1.8653308890064997,-0.7675863616899133,Bulk-Buyer
0.4791251388641653,1.236918892985091,Silent-Premium
0.9534421061792245,-4.164977832937244,Delivery-Disappointed
-0.60689387772744,-0.4797351761717745,Engaged-Premium
-0.8398426302740974,-0.19844424722151924,Budget-Regular
-0.027578105176519065,1.1242100715493892,Silent-Premium
-0.015136788639134714,1.0504935221907628,Silent-Premium
0.48534522903565325,1.306706607688348,Silent-Premium
