lat,lng,Segment,customer_city
-17.948202250105723,-43.22230759844948,Delivery-Disappointed,senador modestino goncalves
-24.49815873105776,-47.844494347330354,Delivery-Disappointed,registro
-17.466189239170824,-48.20129954319144,Delivery-Disappointed,urutai
-13.611989386333562,-42.936426666508886,Delivery-Disappointed,riacho de santana
-23.51763116858942,-46.45973057216227,Delivery-Disappointed,sao paulo
-26.12368768391795,-49.81014356799168,Delivery-Disappointed,mafra
-22.479949433793422,-44.496513711117885,Delivery-Disappointed,resende
-23.482367418128536,-46.57742509942871,Delivery-Disappointed,sao paulo
-29.985270086206647,-51.17026766166545,Delivery-Disappointed,porto alegre
-23.46681894869581,-46.32457947955707,Delivery-Disappointed,itaquaquecetuba
-23.76597955110936,-46.68494030682672,Delivery-Disappointed,sao paulo
-3.724150124070441,-38.5845527149576,Delivery-Disappointed,fortaleza
-20.133631952864427,-44.90227328320033,Delivery-Disappointed,divinopolis
-9.622801998508574,-35.7338768837065,Delivery-Disappointed,maceio
-17.88896510994165,-39.86087419947462,Delivery-Disappointed,posto da mata
-9.62121601918146,-42.0814737989833,Delivery-Disappointed,remanso
-21.17211054727285,-50.43933637381284,Delivery-Disappointed,aracatuba
-25.439692437272786,-49.24536632027295,Delivery-Disappointed,curitiba
-16.34664795056472,-48.97267244342935,Delivery-Disappointed,anapolis
-23.54549460399061,-46.650239412718506,Delivery-Disappointed,sao paulo
-23.623520499999927,-46.55251599347911,Delivery-Disappointed,sao caetano do sul
-22.944469945322865,-43.184902217179285,Delivery-Disappointed,rio de janeiro
-23.523153631975287,-46.44540787343005,Delivery-Disappointed,sao paulo
-20.526007983763435,-54.64359506344686,Delivery-Disappointed,campo grande
-23.966109471002326,-46.342983916995166,Delivery-Disappointed,santos
-23.70287807120749,-46.54433616866869,Delivery-Disappointed,sao bernardo do campo
-23.554169413266777,-46.75076613405276,Delivery-Disappointed,sao paulo
-4.335655108467395,-40.154361613749,Delivery-Disappointed,santa quiteria
-5.923155875813779,-35.26385796054462,Delivery-Disappointed,parnamirim
-23.50050326686477,-47.458412293297805,Delivery-Disappointed,sorocaba
-22.81631846264643,-43.41628252879276,Delivery-Disappointed,nilopolis
-23.730506151537902,-46.70931505433089,Delivery-Disappointed,sao paulo
-14.502808163722989,-42.2230049974494,Delivery-Disappointed,cacule
-7.577572307881221,-40.499682877266494,Delivery-Disappointed,araripina
-23.54074586081134,-46.58980981959431,Delivery-Disappointed,sao paulo
-15.817454799245827,-47.975691694745386,Delivery-Disappointed,brasilia
-22.41694377901853,-42.954295047593696,Delivery-Disappointed,teresopolis
-21.53928413381573,-42.18554742179934,Delivery-Disappointed,santo antonio de padua
-23.498521523169288,-46.47751057507645,Delivery-Disappointed,sao paulo
-23.55388199999999,-46.73898133510208,Delivery-Disappointed,sao paulo
-29.712761767988173,-51.13725244097219,Delivery-Disappointed,novo hamburgo
-23.327918101612504,-51.12129684391729,Delivery-Disappointed,londrina
-25.374951073547244,-49.24536561379767,Delivery-Disappointed,curitiba
-23.45061806466045,-46.746333427073125,Delivery-Disappointed,sao paulo
-22.45758920311521,-43.82269097214918,Delivery-Disappointed,barra do pirai
-23.989508054166837,-48.89151916769815,Delivery-Disappointed,itapeva
-22.51250861856975,-43.20811034784774,Delivery-Disappointed,petropolis
-7.204022776059269,-48.2344618852394,Delivery-Disappointed,araguaina
-10.686135392421832,-37.42703415844027,Delivery-Disappointed,itabaiana
-23.55844997607096,-47.45236003762467,Delivery-Disappointed,votorantim
-22.882273547225886,-48.44976202553522,Delivery-Disappointed,botucatu
-23.462343241185316,-46.42965720302671,Delivery-Disappointed,guarulhos
-22.38402218078369,-46.9362356656652,Delivery-Disappointed,mogi-guacu
-23.62198951485941,-46.57435280682671,Delivery-Disappointed,sao caetano do sul
-22.895956030798377,-47.148743284205665,Delivery-Disappointed,campinas
-15.885445648123213,-40.56249153801357,Delivery-Disappointed,bandeira
-23.52773504312137,-46.73898242102839,Delivery-Disappointed,sao paulo
-23.50623958312654,-47.44285134540369,Delivery-Disappointed,sorocaba
-23.598548864273795,-46.63081318013155,Delivery-Disappointed,sao paulo
-31.76041571246177,-52.36808433012343,Delivery-Disappointed,pelotas
-23.970390465433734,-46.32234564570951,Delivery-Disappointed,santos
-23.51654616980736,-46.78643239791725,Delivery-Disappointed,osasco
-22.92956749083907,-43.17681133722368,Delivery-Disappointed,rio de janeiro
-22.83611170529941,-43.36349438330684,Delivery-Disappointed,rio de janeiro
-23.73053443491416,-46.4797563463713,Delivery-Disappointed,santo andre
-23.47004139439665,-46.53770237066476,Delivery-Disappointed,guarulhos
-2.4934580895131826,-44.30200938949155,Delivery-Disappointed,sao luis
-22.27253137206716,-42.530445786607345,Delivery-Disappointed,nova friburgo
-20.374072683597397,-40.30532998337161,Delivery-Disappointed,vila velha
-2.5582818720497507,-44.328761177881624,Delivery-Disappointed,sao luis
-23.60144496725141,-46.64423205467713,Delivery-Disappointed,sao paulo
-23.675315595636327,-46.51511591603398,Delivery-Disappointed,santo andre
-8.07095258895492,-34.919546699694166,Delivery-Disappointed,recife
-3.8041201362913,-38.54100552193344,Delivery-Disappointed,fortaleza
-12.138391210327258,-38.40371572521295,Delivery-Disappointed,alagoinhas
-22.762075117952588,-47.6279050700848,Delivery-Disappointed,piracicaba
-12.941478138735206,-38.418884550222366,Delivery-Disappointed,salvador
-12.28250767055225,-38.95679300346244,Delivery-Disappointed,feira de santana
-2.4321998178687783,-54.7057758458764,Delivery-Disappointed,santarem
-12.964843391404514,-38.49575313374533,Delivery-Disappointed,salvador
-15.7930968994929,-47.851615655761144,Delivery-Disappointed,brasilia
-10.93319896004708,-37.07818451730451,Delivery-Disappointed,aracaju
-22.7955471677385,-43.04510789999706,Delivery-Disappointed,sao goncalo
-23.429413786427382,-46.49734932542269,Delivery-Disappointed,guarulhos
-30.041284403407214,-52.89459261133067,Delivery-Disappointed,cachoeira do sul
-23.53455394976627,-46.68213637745976,Delivery-Disappointed,sao paulo
-22.841379471002327,-43.34974953748045,Delivery-Disappointed,rio de janeiro
-23.685123122396,-46.66316801345588,Delivery-Disappointed,sao paulo
-30.15451740241829,-51.14384801708465,Delivery-Disappointed,porto alegre
-22.85937941003356,-47.03799906805251,Delivery-Disappointed,campinas
-2.9263847593963104,-41.74675521195426,Delivery-Disappointed,parnaiba
-9.470911017288213,-40.8145352415303,Delivery-Disappointed,sobradinho
-12.971064660603252,-38.45844127604025,Delivery-Disappointed,salvador
-23.563945348181996,-46.80352080156092,Delivery-Disappointed,osasco
-26.25324341368514,-48.870226656659455,Delivery-Disappointed,joinville
-30.89531383445511,-55.525986,Delivery-Disappointed,santana do livramento
-22.91345759457133,-43.18797113336026,Delivery-Disappointed,rio de janeiro
-19.940289517889173,-43.92000973218296,Delivery-Disappointed,belo horizonte
-23.75704475656176,-46.79799601332215,Delivery-Disappointed,itapecerica da serra
-23.502526126646,-46.30510116845953,Delivery-Disappointed,suzano
-12.902728514120477,-38.435936595701136,Delivery-Disappointed,salvador
-22.805538694185458,-43.052536741262514,Delivery-Disappointed,sao goncalo
-23.458648107132547,-46.49702587538229,Delivery-Disappointed,guarulhos
-7.105297405803405,-34.834205382971234,Delivery-Disappointed,joao pessoa
-23.41864995155353,-49.091858387234545,Delivery-Disappointed,itai
-23.561779395363267,-46.47581652435226,Delivery-Disappointed,sao paulo
-3.110843262840195,-59.98664053025275,Delivery-Disappointed,manaus
-23.462499563490965,-46.6982240969468,Delivery-Disappointed,sao paulo
-22.836436732168615,-43.2755566090658,Delivery-Disappointed,rio de janeiro
-3.733992639736902,-38.51041784067182,Delivery-Disappointed,fortaleza
-15.83249161554641,-48.107208189193145,Delivery-Disappointed,brasilia
-30.029218072162266,-51.20302983609852,Delivery-Disappointed,porto alegre
-22.93106051096427,-47.111613736896366,Delivery-Disappointed,campinas
-21.53928413381573,-42.18554742179934,Delivery-Disappointed,santo antonio de padua
-23.537673,-46.573621984996365,Delivery-Disappointed,sao paulo
-20.779805995386408,-51.72102717612991,Delivery-Disappointed,tres lagoas
-23.45571229502572,-46.74349258148175,Delivery-Disappointed,sao paulo
-23.558804654452096,-46.59227849125742,Delivery-Disappointed,sao paulo
-22.3026208662078,-42.53750424874144,Delivery-Disappointed,nova friburgo
-23.407707103460183,-46.75498198450671,Delivery-Disappointed,sao paulo
-23.468955108517527,-46.53135229961335,Delivery-Disappointed,guarulhos
-22.757902336413057,-43.45010743059806,Delivery-Disappointed,nova iguacu
-23.606386840958358,-46.7738625886593,Delivery-Disappointed,taboao da serra
-23.78392136967995,-53.071123085797396,Delivery-Disappointed,cruzeiro do oeste
-30.028312561746255,-51.18882961547109,Delivery-Disappointed,porto alegre
-22.98283043825374,-43.201593115182646,Delivery-Disappointed,rio de janeiro
-22.51925510713255,-44.09820118887412,Delivery-Disappointed,volta redonda
-20.65214953834196,-40.48711983206925,Delivery-Disappointed,guarapari
-30.0503090538404,-51.16913509686078,Delivery-Disappointed,porto alegre
-23.004214031623405,-43.335593643632045,Delivery-Disappointed,rio de janeiro
-25.514245230783636,-49.32256020635926,Delivery-Disappointed,curitiba
-22.891825634023764,-43.006206836798846,Delivery-Disappointed,sao goncalo
-23.477439993594697,-46.54168013488947,Delivery-Disappointed,guarulhos
-15.637005064446017,-56.059281,Delivery-Disappointed,cuiaba
-23.49990347876395,-46.555141484044064,Delivery-Disappointed,guarulhos
-18.464736112265264,-43.30578201301864,Delivery-Disappointed,santo antonio do itambe
-16.432305466129215,-39.07585856311037,Delivery-Disappointed,porto seguro
-29.97993039644497,-51.18803006826712,Delivery-Disappointed,porto alegre
-1.5080751406619344,-48.62332303710737,Delivery-Disappointed,barcarena
-22.93106051096427,-47.111613736896366,Delivery-Disappointed,campinas
-22.933631577298154,-43.37647022788376,Delivery-Disappointed,rio de janeiro
-22.43068953453729,-46.57343370165055,Delivery-Disappointed,monte siao
-22.80943323970382,-47.227060795124615,Delivery-Disappointed,sumare
-22.81631846264643,-43.41628252879276,Delivery-Disappointed,nilopolis
-19.4640919269876,-44.23060408513105,Delivery-Disappointed,sete lagoas
-12.947972582526088,-38.382984707888845,Delivery-Disappointed,salvador
-5.757263245628707,-35.27378257443265,Delivery-Disappointed,natal
-20.652909883740872,-42.85618390354581,Delivery-Disappointed,teixeiras
-23.70424725879059,-46.4149019638442,Delivery-Disappointed,ribeirao pires
-21.79221005394261,-46.55160722559255,Delivery-Disappointed,pocos de caldas
-23.128136528997672,-46.569352699001655,Delivery-Disappointed,atibaia
-23.631231677765612,-46.49590477892556,Delivery-Disappointed,santo andre
-22.722771491140016,-43.31595057306428,Delivery-Disappointed,duque de caxias
-17.53397528348465,-39.762021163126896,Delivery-Disappointed,teixeira de freitas
-20.554950968499107,-47.38769088301032,Delivery-Disappointed,franca
-23.69029792389557,-46.6296561291374,Delivery-Disappointed,diadema
-20.50506397453669,-43.85753462626693,Delivery-Disappointed,congonhas
-25.417200148075448,-49.25946949273192,Delivery-Disappointed,curitiba
-15.950671319544275,-48.25995668272027,Delivery-Disappointed,santo antonio do descoberto
-22.23017712851284,-49.93713569969415,Delivery-Disappointed,marilia
-22.739120738271115,-47.63636231303046,Delivery-Disappointed,piracicaba
-22.90831646404876,-43.23576095031454,Delivery-Disappointed,rio de janeiro
-21.196721882192616,-43.34142632600967,Delivery-Disappointed,merces
-29.816119908242342,-51.15409784385248,Delivery-Disappointed,sapucaia do sul
-9.422417089843092,-40.49391844178376,Delivery-Disappointed,juazeiro
-5.53677473880047,-40.77312791363684,Delivery-Disappointed,novo oriente
-16.432305466129215,-39.07585856311037,Delivery-Disappointed,porto seguro
-23.02995052330053,-46.97810387762745,Delivery-Disappointed,vinhedo
-23.594790614490144,-46.68693037996994,Delivery-Disappointed,sao paulo
-15.758680499999999,-47.89429649999998,Delivery-Disappointed,brasilia
-23.673253125436155,-46.693171073276545,Delivery-Disappointed,sao paulo
-22.972498753993328,-45.545758329101865,Delivery-Disappointed,tremembe
-15.838700947448492,-48.02769592134605,Delivery-Disappointed,brasilia
-20.33338221785608,-40.38928667361967,Delivery-Disappointed,cariacica
-2.499473226500051,-44.29157450865727,Delivery-Disappointed,sao luis
-22.78986752622771,-43.17266372299474,Delivery-Disappointed,rio de janeiro
-23.40452297668648,-46.46985943297361,Delivery-Disappointed,guarulhos
-20.50506397453669,-43.85753462626693,Delivery-Disappointed,congonhas
-23.463366129609355,-47.50333563273412,Delivery-Disappointed,sorocaba
-1.4364370877284982,-48.45454573829979,Delivery-Disappointed,belem
-22.717479756570565,-43.56533996657832,Delivery-Disappointed,queimados
-13.006053412708418,-38.52601136966548,Delivery-Disappointed,salvador
-22.882884889814065,-43.092692577414375,Delivery-Disappointed,niteroi
-5.2127355621118685,-37.33639639821699,Delivery-Disappointed,mossoro
-23.54774980834696,-46.293749082625176,Delivery-Disappointed,suzano
-8.076126732028449,-34.91923345191586,Delivery-Disappointed,recife
-22.947707634511172,-46.55237031183305,Delivery-Disappointed,braganca paulista
-16.67326356701475,-49.267386089090174,Delivery-Disappointed,goiania
-22.63246618910492,-43.282594438293096,Delivery-Disappointed,duque de caxias
-23.203641583674795,-46.87221486532687,Delivery-Disappointed,jundiai
-23.001664514859417,-43.40383953802869,Delivery-Disappointed,rio de janeiro
-25.517433436580305,-49.28176190230249,Delivery-Disappointed,curitiba
-22.80650556707883,-43.38992788128785,Delivery-Disappointed,sao joao de meriti
-12.985879358589644,-38.44004794489128,Delivery-Disappointed,salvador
-23.690008368916548,-46.63951536452151,Delivery-Disappointed,sao paulo
-22.404391322992577,-46.95654245889666,Delivery-Disappointed,mogi mirim
-29.764402389942823,-51.11963512462503,Delivery-Disappointed,sao leopoldo
-23.64848693357811,-46.75476013993051,Delivery-Disappointed,sao paulo
-22.52456377677273,-41.944338149018726,Delivery-Disappointed,rio das ostras
-23.53294108465575,-46.57803969415423,Delivery-Disappointed,sao paulo
-4.09794350655281,-38.49439088305181,Delivery-Disappointed,horizonte
-10.896723635105829,-37.061157355329215,Delivery-Disappointed,aracaju
-22.25165386074497,-45.93133905475374,Delivery-Disappointed,pouso alegre
-22.89427492911236,-43.120283203407965,Delivery-Disappointed,niteroi
-21.6007537006066,-46.89379332908108,Delivery-Disappointed,sao jose do rio pardo
-22.5256439231202,-44.09188985817128,Delivery-Disappointed,volta redonda
-1.3989051618096793,-48.45883297403209,Delivery-Disappointed,belem
-21.20309099954143,-41.89141172373199,Delivery-Disappointed,itaperuna
-23.502558665325736,-46.509970285590654,Delivery-Disappointed,sao paulo
-23.405748496249085,-46.741177203209745,Delivery-Disappointed,sao paulo
-26.270125529620692,-48.881667226504916,Delivery-Disappointed,joinville
-23.76203590017782,-53.310615182887176,Delivery-Disappointed,umuarama
-23.69470364807545,-46.51149665000868,Delivery-Disappointed,santo andre
-21.099126327322928,-42.1128504917877,Delivery-Disappointed,raposo
-19.89003978212821,-43.99905876090082,Delivery-Disappointed,belo horizonte
-23.523144766840574,-46.652821735882625,Delivery-Disappointed,sao paulo
-23.407744044131217,-46.74646314922289,Delivery-Disappointed,sao paulo
-22.743065331914934,-47.240476525463095,Delivery-Disappointed,americana
-23.562133920898496,-46.6873404672514,Delivery-Disappointed,sao paulo
-23.112642860537214,-48.906769795934565,Delivery-Disappointed,avare
-23.611509202750472,-46.737060562115914,Delivery-Disappointed,sao paulo
-14.85233724753589,-40.80917893318782,Delivery-Disappointed,vitoria da conquista
-18.85493044328778,-41.94674978137405,Delivery-Disappointed,governador valadares
-15.909253981577615,-48.07927526623968,Delivery-Disappointed,brasilia
-22.761630009255462,-43.48837584173781,Delivery-Disappointed,nova iguacu
-22.064943011172293,-42.0616031620151,Delivery-Disappointed,trajano de moraes
